project_rolebased_user_id,project_id,employee_id,resourcing_status,allocated_start_date,allocated_end_date,is_allocation_active,allocation_by_percentage,is_active_version,extended_end_date,extended_status,extended_start_date,shift_type,reviewer_employee_id
4857A31E-C5FB-4240-96DD-DCB613CC50BE,PUR_002,JMG312,BILLABLE,2025-11-17,2025-11-28,0,100.0,1,,,,,
4907B94D-367D-438B-9740-531859BE3619,PUR_002,JMD181,UNBILLED,2026-06-13,2026-06-19,0,12.5,1,,,,,
49E18DA7-99D6-413B-875B-6876FB4B357E,PUR_002,JMD284,BILLABLE,2026-01-01,2026-01-30,0,25.0,1,,,,,
4AFDE1D4-1E82-42C7-816F-B5181831CA91,PUR_002,JMG332,BILLABLE,2025-12-01,2025-12-19,0,50.0,1,,,,,
4E57188B-8A4A-4BA9-8BF3-77A66AA0C7A9,PUR_002,JMD201,BILLABLE,2025-12-20,2025-12-24,0,100.0,1,,,,,
5EFD1A24-72A2-4E5A-81C9-987DA6662EEB,PUR_002,EXT017,BILLABLE,2026-01-31,2026-02-06,0,12.5,1,,,,,
389AB847-F65C-4E56-90BE-2B073F442892,PUR_002,JMD105,BILLABLE,2025-07-01,2025-07-04,0,25.0,1,,,,,
3B8CD059-99E7-4081-9632-18BB07555040,BNC_001,JMD451,BILLABLE,2026-05-25,2026-06-19,0,100.0,1,,,,,
3FFC4036-FC27-4340-A7C3-4D4FC361F75A,BNC_001,JMD389,BILLABLE,2026-05-25,2026-06-19,0,100.0,1,,,,,
7DEBD416-58A8-4307-A670-A947B6F50FB3,RTC_002,JMD120,BILLABLE,2025-10-30,2025-11-29,0,12.5,1,,,,,
4942629B-FD74-4563-8FAA-9EFF99FF6C2B,PUR_002,JMD281,UNBILLED,2026-05-30,2026-06-12,0,12.5,1,,,,,
4D1DB576-DC86-4FBD-A58D-BA010E32C350,PUR_002,JMD317,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
7EFF9EBD-CBF8-4D25-80A3-29BE851BE853,PUR_002,JMG87,BILLABLE,2025-12-01,2025-12-05,0,50.0,1,,,,,
83387E54-3F19-4566-AEBB-75A2C807BC43,PUR_002,EXT017,BILLABLE,2025-12-20,2026-01-30,0,12.5,1,,,,,
83613EEC-A846-4A4F-A75B-9250129A3F63,PUR_002,JMD8,BILLABLE,2025-03-17,2025-06-15,0,25.0,1,,,,,
86D1A7F5-7789-4550-874E-668627859552,PUR_002,JMD265,UNBILLED,2026-05-30,2026-06-12,0,12.5,1,,,,,
783C0D20-465B-499C-8990-719180479FE6,NAI_006,JMD258,BILLABLE,2026-05-18,2026-08-10,0,50.0,1,,,,,
8BC18608-ABCE-4F24-ACEE-6CE25994357C,PUR_002,EXT017,UNBILLED,2026-03-01,2026-04-30,0,12.5,1,,,,,
9172ECCB-63AF-4B6A-A244-7CC4232C33AF,PUR_002,JMD317,UNBILLED,2026-03-01,2026-05-29,0,100.0,1,,,,,
7AECD5B8-E7BD-458A-B88A-EE99A73F8DB3,PUR_002,JMD405,BILLABLE,2025-07-28,2025-11-28,0,100.0,1,,,,,
7ED262CC-BD3E-4579-B428-E8CB121C05F9,PUR_002,JMD3,BILLABLE,2025-04-17,2025-06-15,0,25.0,1,,,,,
9BE126F6-A8F1-4794-BAD3-DA7960A7116F,PUR_002,JMD412,UNBILLED,2026-03-01,2026-05-29,0,100.0,1,,,,,
9F1E6176-45DB-440B-ADDE-E8BDC76D0FAC,NAI_006,JMD4,BILLABLE,2026-05-18,2026-08-10,0,50.0,1,,,,,
826C4A75-6C6E-4114-9E6E-7BA462E7ECBF,PUR_002,JMG87,BILLABLE,2025-12-06,2025-12-19,0,25.0,1,,,,,
7BC71DA3-68E4-4499-A05D-D4EA30B9B85D,BNC_001,JMD184,BILLABLE,2026-05-18,2026-06-19,0,50.0,1,,,,,
7CDD406E-5A7E-4818-BF73-434B211FD1F0,PUR_002,JMD244,BILLABLE,2025-07-02,2025-08-10,0,100.0,1,,,,,
830DDF2E-4603-4A81-B985-6C08726866C4,PUR_002,JMG87,BILLABLE,2025-04-07,2025-11-28,0,75.0,1,,,,,
850D827E-66BC-47DE-A9DA-502E2AF53216,PUR_002,JMG87,UNBILLED,2026-06-13,2026-06-19,0,25.0,1,,,,,
8616B976-E043-43BF-AC84-09AF5D3AE0A9,RTC_002,JMD120,BILLABLE,2025-08-01,2025-08-31,0,12.5,1,,,,,
87FF0F38-1E98-43AF-A671-2461267A4B55,PUR_002,JMG312,BILLABLE,2025-07-28,2025-10-31,0,100.0,1,,,,,
BC390C34-1569-42A6-8D61-C89D158381A8,PUR_002,JMD77,BILLABLE,2025-03-10,2025-06-29,0,100.0,1,,,,,
8D33EDDB-DE2C-4C4F-93B3-7E195202FE71,BNC_001,JMD451,UNBILLED,2026-06-23,2026-07-03,0,100.0,1,,,,,
922CA99E-79CC-4E41-92C3-EB69410387E4,BNC_001,JMD372,UNBILLED,2026-06-23,2026-07-03,0,12.5,1,,,,,
90FB5278-8F3B-47F4-B4A1-BBDBBFC20B17,BNC_001,JMD184,UNBILLED,2026-06-23,2026-07-03,0,50.0,1,,,,,
91EF93DB-BF54-481F-8306-BBB30B1DAE82,PUR_002,JMD263,BILLABLE,2025-04-01,2025-11-28,0,100.0,1,,,,,
CE516873-283F-4081-9818-C057EF13871B,PUR_002,JMD3,BILLABLE,2025-12-11,2025-12-19,0,12.5,1,,,,,
A230B293-83EF-4107-9269-EBD7D759D368,PUR_002,JMD201,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
E1BE4C8F-175B-4BA1-AB3E-B15BC0CCB422,BNC_001,JMG217,UNBILLED,2026-06-23,2026-07-03,0,12.5,1,,,,,
A2FA575D-7B57-47AB-A6CE-15E5B4F508EE,PUR_002,JMD3,BILLABLE,2025-12-20,2026-01-30,0,25.0,1,,,,,
9933424A-D150-407D-893A-F8B2B4B438CA,RTC_002,JMD120,BILLABLE,2025-07-01,2025-07-31,0,12.5,1,,,,,
E999DB94-F3FD-4D05-9B45-F56C8F1496CF,PUR_002,JMD263,BILLABLE,2025-12-20,2025-12-31,0,100.0,1,,,,,
A84A9BD3-45E8-4072-AFE2-3629A3AFC4B9,PUR_002,JMD265,UNBILLED,2026-02-17,2026-02-28,0,100.0,1,,,,,
ED172F4A-2C7C-445E-B494-89A3841D5EE5,BNC_001,JMD389,UNBILLED,2026-06-23,2026-07-03,0,100.0,1,,,,,
AD38BC52-F731-4CCE-B156-15F56360B018,RTC_002,JMD120,BILLABLE,2024-11-25,2025-06-30,0,12.5,1,,,,,
ED3BF3A4-FA64-471A-8D14-FEE7E45C36CD,PUR_002,JMD412,UNBILLED,2026-02-16,2026-02-28,0,100.0,1,,,,,
F6002C55-4B09-432B-980A-225EE9627A59,PUR_002,JMD284,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
9D551F8B-2AE9-4DC1-BAA0-031195980E2D,PUR_002,JMG124,BILLABLE,2025-11-17,2025-11-28,0,50.0,1,,,,,
FF5FE6BC-A899-4833-8EFA-3641123A1313,PUR_002,JMD405,BILLABLE,2025-12-20,2026-01-30,0,100.0,1,,,,,
B0101970-9C60-4809-80A9-550CA5085844,PUR_002,JMG332,BILLABLE,2025-05-19,2025-11-28,0,100.0,1,,,,,
A471741E-63C5-471D-BBFB-8E904515E716,PUR_002,JMD263,BILLABLE,2026-01-31,2026-02-06,0,25.0,1,,,,,
B1C61550-0A03-4E5D-AF80-756500035BB1,PUR_002,JMD284,BILLABLE,2026-01-31,2026-02-06,0,25.0,1,,,,,
AB7E3BA7-951F-41A4-AD06-888674E2601A,RTC_002,JMG188,BILLABLE,2023-11-13,2023-11-17,0,25.0,1,,,,,
BC2AB9E2-5202-40EB-95A2-BCBCC493FA6D,BNC_001,JMD372,BILLABLE,2026-05-18,2026-06-19,0,12.5,1,,,,,
C13D5952-CAD3-48F1-88FB-8FC5F1DE5A7F,PUR_002,JMD181,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
C4ECC3FE-8833-4E21-BDF1-B318E9C5576C,RTC_002,JMD120,BILLABLE,2025-10-01,2025-10-29,0,12.5,1,,,,,
C4FD67F6-A183-4D51-AC45-6ACBA57CF7A1,RTC_002,JMD120,BILLABLE,2025-09-01,2025-09-30,0,12.5,1,,,,,
C58CB25A-3ECC-468A-83F8-0ED6494357B7,BNC_001,JMG225,UNBILLED,2026-06-23,2026-07-03,0,62.5,1,,,,,
C68576BA-2267-4582-839E-43A731F2D258,PUR_002,JMG332,UNBILLED,2026-05-26,2026-05-29,0,50.0,1,,,,,
BE71086C-BBA6-436E-8B84-C9A4EACE06F7,PUR_002,JMD405,UNBILLED,2026-03-01,2026-05-29,0,100.0,1,,,,,
CE91BAEF-7F3D-4D69-BB47-1FB25D613DC4,BNC_001,JMD272,BILLABLE,2026-05-25,2026-05-29,0,75.0,1,,,,,
D67B31D5-DFB6-4ADA-8E74-EF3CACF8E5B7,BNC_001,JMG448,UNBILLED,2026-06-23,2026-07-03,0,100.0,1,,,,,
D6D80CCA-5251-4FEB-B715-5D4AE431D0C2,PUR_002,JMG87,UNBILLED,2026-03-01,2026-05-29,0,50.0,1,,,,,
D78147B6-AE77-4E45-BAAE-CB446F214F38,PUR_002,JMD242,BILLABLE,2025-06-26,2025-08-13,0,100.0,1,,,,,
D94E9B9B-9E68-48D5-BFAF-E53D9EC8DC19,PUR_002,JMD181,BILLABLE,2025-06-30,2025-11-28,0,100.0,1,,,,,
E25FE72F-ACEC-4431-97CF-33DD23847D2E,PUR_002,JMD265,UNBILLED,2026-03-01,2026-05-29,0,100.0,1,,,,,
CA8BE216-6168-432B-AE09-21C367BF78CA,PUR_002,JMD393,BILLABLE,2025-06-02,2025-10-31,0,100.0,1,,,,,
E7A3D0C8-12AD-4C09-B0E6-C02E774897C9,PUR_002,JMD405,UNBILLED,2026-02-07,2026-02-28,0,100.0,1,,,,,
FA21C968-64EB-4222-85F2-6EE6472439AE,BNC_001,JMG225,BILLABLE,2026-05-18,2026-06-19,0,62.5,1,,,,,
DE30F04F-A548-4C92-9D63-1A5F18E206C4,PUR_002,JMD3,UNBILLED,2026-06-13,2026-06-19,0,12.5,1,,,,,
FC1887C8-D1F2-4F8E-B336-9B1FB04D0578,PUR_002,JMD3,UNBILLED,2026-05-30,2026-06-12,0,25.0,1,,,,,
E0A43901-6449-4530-A3E2-E1A53F5EC199,PUR_002,JMD3,UNBILLED,2026-03-01,2026-05-29,0,25.0,1,,,,,
E5AEF715-2AAD-4A36-B377-85B9A4135E15,PUR_002,JMD3,BILLABLE,2026-01-31,2026-02-06,0,25.0,1,,,,,
E6745A5D-644F-464A-AC59-3445BE0F61B8,PUR_002,JMD284,UNBILLED,2026-02-07,2026-02-28,0,25.0,1,,,,,
F144320E-1637-4FB2-BB43-BDD1868EDE83,RTC_002,JMD212,BILLABLE,2023-08-21,2024-08-30,0,12.5,1,,,,,
FAADF486-8967-412F-8F83-3096C1444DC1,BNC_001,JMG448,BILLABLE,2026-06-03,2026-06-22,0,100.0,1,,,,,
FB6C1586-494C-4AEB-8EEE-7D69E8E8831F,BNC_001,JMG217,BILLABLE,2026-05-18,2026-06-19,0,12.5,1,,,,,
07D5C266-5EC0-455A-847E-E82A048A0983,RTC_002,JMD336,BILLABLE,2026-01-01,2026-01-01,0,12.5,1,,,,,
14963708-CFF7-4815-868C-473A84AAAA1E,BNC_001,JMD554,SHADOW,2026-06-23,2026-07-03,0,100.0,1,,,,,
153391FB-134A-4EF3-8894-11E6FFB893D3,BNC_001,JMG359,BILLABLE,2026-05-18,2026-06-19,0,100.0,1,,,,,
1D7BCDD2-A223-476A-BC33-929585723CAE,PUR_002,JMD181,UNBILLED,2026-05-30,2026-06-12,0,50.0,1,,,,,
31140783-CE8B-48BD-8F38-FB392EB1267C,PUR_002,JMD317,UNBILLED,2026-02-07,2026-02-28,0,100.0,1,,,,,
3EEAE6E9-E012-4A32-AA05-F12113439BE8,PUR_002,JMG82,UNBILLED,2026-03-23,2026-04-17,0,50.0,1,,,,,
40B5D527-957D-421F-B8E7-F70BA5CB81C0,PUR_002,JMD281,UNBILLED,2026-03-01,2026-05-29,0,100.0,1,,,,,
47D4B882-06D2-4A67-B24D-BB4884206A7E,PUR_002,EXT017,BILLABLE,2025-03-17,2025-11-30,0,25.0,1,,,,,
5B2E9A6E-63E6-4105-A9C5-4F725594B3A7,PUR_002,JMD201,BILLABLE,2025-07-28,2025-11-28,0,100.0,1,,,,,
5DF7A75C-479B-4642-98AD-7E58C66F7EE7,PUR_002,JMD405,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
7C42AA17-C611-44F3-B33A-42A2E4868469,PUR_002,JMG313,SHADOW,2025-03-17,2025-10-31,0,12.5,1,,,,,
825A2166-C109-4B8C-B84F-98A0F61D9C48,PUR_002,JMD181,BILLABLE,2025-03-17,2025-06-29,0,75.0,1,,,,,
85A587F5-3406-4D1F-9A3C-F121D859D892,PUR_002,JMD181,UNBILLED,2026-03-01,2026-05-29,0,50.0,1,,,,,
898C537F-95BE-4017-BC49-4F8188901C33,PUR_002,JMD405,BILLABLE,2026-01-31,2026-02-06,0,100.0,1,,,,,
8B0E19AE-53B5-43D7-9823-4C14D343EAA0,PUR_002,JMD3,SHADOW,2025-03-17,2025-04-16,0,12.5,1,,,,,
A0C44F34-4D45-4BC8-9B2E-1302A3E803E0,PUR_002,JMD317,UNBILLED,2026-06-13,2026-06-19,0,100.0,1,,,,,
A2DB525F-6E1C-4B94-B707-1AEB9E520129,PUR_002,JMD263,UNBILLED,2026-02-07,2026-02-18,0,25.0,1,,,,,
A478BF6E-1FE4-4F66-95F0-D6FD4902A5DB,PUR_002,JMD281,BILLABLE,2025-11-17,2025-11-21,0,100.0,1,,,,,
D607578C-1B5E-4E84-9F7C-7DC01BC5C9A5,PUR_002,JMG124,BILLABLE,2025-04-07,2025-11-16,0,100.0,1,,,,,
E30F91FA-8F5B-4C69-AFDB-05C830928D7D,PUR_002,JMD263,BILLABLE,2025-12-01,2025-12-19,0,100.0,1,,,,,
E78E214D-C814-40F9-A5F2-657990CC44E3,BNC_001,JMD554,SHADOW,2026-06-01,2026-06-22,0,100.0,1,,,,,
ECDA4F6B-1B19-4C43-93CE-C9BD1F6ED741,PUR_002,JMG327,BILLABLE,2025-06-16,2025-07-04,0,25.0,1,,,,,
F6AFF9C5-CF24-4733-B945-05E4CA62E41B,PUR_002,JMD181,UNBILLED,2026-02-07,2026-02-28,0,50.0,1,,,,,
F6BBFE59-0FD5-4142-99C6-FE384D46F55E,BNC_001,JMD116,BILLABLE,2026-05-25,2026-06-08,0,50.0,1,,,,,
F9CAEFD3-98D6-4A4C-9787-CC51BCE5C296,RTC_002,JMD120,BILLABLE,2023-11-20,2024-11-19,0,12.5,1,,,,,
5A9D4670-3DE4-458D-90E9-7444547F982B,TNM_004,JMG212,BILLABLE,2026-06-16,2026-06-19,0,12.5,1,,,,,
609EDAC4-4805-42C5-ACFB-3669D2F83BFC,DXT_002,JMD263,BILLABLE,2026-05-09,2026-05-31,0,100.0,1,,,,,
B0E835B0-28D0-4589-8E6F-C478B7B04024,HKA_003,JMD321,BILLABLE,2026-06-29,2027-01-15,1,25.0,1,,,,,
29275BB3-51D1-48BE-9A7A-4E243763FE31,GLS_017,JMD344,BILLABLE,2025-12-22,2025-12-22,0,100.0,1,,,,,
6E66B195-A122-451D-AA9C-7F98ACBC409D,NEU_007,JMD401,BILLABLE,2026-01-24,2026-02-02,0,100.0,1,,,,,
7113A43A-9042-49C6-B64B-82FD7CE07BCB,NEU_007,JMD451,UNBILLED,2026-03-07,2026-03-13,0,100.0,1,,,,,
35F13D80-2045-11F0-B506-A9DB0A00D5A2,BAU_011,JMD327,BILLABLE,2022-09-01,2030-12-31,1,100.0,1,,,,,
4B93870D-7C05-4CE8-9DB2-F26029E2BF10,NEU_007,JMD6,BILLABLE,2026-02-21,2026-03-04,0,50.0,1,,,,,
E8B79A2E-A0F6-4930-92ED-80B4535DF4D9,MTU_006,JMG52,BILLABLE,2026-02-07,2026-03-20,0,12.5,1,,,,,
52DFAA17-2A75-456E-AFC9-C1DFE37323A2,BAU_008,JMG407,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
3D579B6D-7409-4431-8E54-CE4D4B48E73B,LGX_002,JMG150,BILLABLE,2025-11-24,2025-12-22,0,25.0,1,,,,,
6E005C50-08D9-4EAE-8C42-5D0C876653B9,HPG_001,JMG69,BILLABLE,2026-03-24,2026-04-03,0,25.0,1,,,,,
3FC57A50-C1E9-11EC-AD8F-4362D46BB449,JMG_039,JML98,BILLABLE,2021-09-27,2021-10-29,0,12.5,1,,,,,
40439AD0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD379,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
404596A0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG322,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5CC81F50-6E67-11EE-A6F7-9B0D03025018,THO_009,JMD105,BILLABLE,2022-12-05,2023-08-25,0,12.5,1,,,,,
4046F630-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD372,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5CD58A20-1F05-11EE-ACF9-9D2855DC5C7D,FIR_010,JMD28,BILLABLE,2023-04-03,2023-06-30,0,25.0,1,,,,,
40491910-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD367,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5CD7D410-1F05-11EE-ACF9-9D2855DC5C7D,FIR_010,JMD137,BILLABLE,2023-04-03,2023-06-30,0,100.0,1,,,,,
40496730-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD197,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5CDE6571-1D88-11ED-8CF6-FF3B8E9AEFE9,JMG_99,JMG29,BILLABLE,2022-07-04,2022-09-02,0,12.5,1,,,,,
57BC1100-741A-11F0-A60B-472C5464B38C,DNS_004,JMD181,BILLABLE,2024-09-28,2024-10-15,0,25.0,1,,,,,
5CDF28C2-1D88-11ED-8CF6-FF3B8E9AEFE9,JMG_99,JMG22,BILLABLE,2022-07-04,2022-09-02,0,12.5,1,,,,,
57BCAD40-741A-11F0-A60B-472C5464B38C,DNS_004,JMD206,BILLABLE,2024-08-05,2024-10-04,0,100.0,1,,,,,
5CDF28C3-1D88-11ED-8CF6-FF3B8E9AEFE9,JMG_99,JMG115,BILLABLE,2022-07-04,2022-09-02,0,12.5,1,,,,,
5CFCA1A0-3CDE-11ED-ABB4-5B9D31CAC912,CAR_001,JMG116,BILLABLE,2022-06-01,2022-07-31,0,12.5,1,,,,,
5CFDDA20-3CDE-11ED-ABB4-5B9D31CAC912,CAR_001,JMD149,BILLABLE,2022-08-08,2022-12-30,0,12.5,1,,,,,
5D6B1243-FBA0-11EC-8CF6-FF3B8E9AEFE9,JMG_124,JMG64,BILLABLE,2022-07-04,2022-08-12,0,12.5,1,,,,,
5D6B3950-FBA0-11EC-8CF6-FF3B8E9AEFE9,JMG_124,JMD154,BILLABLE,2022-07-04,2022-08-12,0,12.5,1,,,,,
57C1DD60-741A-11F0-A60B-472C5464B38C,DNS_004,JMD284,BILLABLE,2024-09-09,2024-09-13,0,100.0,1,,,,,
57C315E0-741A-11F0-A60B-472C5464B38C,DNS_004,JMD299,BILLABLE,2024-09-16,2024-09-17,0,100.0,1,,,,,
57C38B10-741A-11F0-A60B-472C5464B38C,DNS_004,JMD272,BILLABLE,2024-09-20,2024-09-23,0,100.0,1,,,,,
404A2A80-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD141,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
404A78A0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD7,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
404B3BF0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD148,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
57C40040-741A-11F0-A60B-472C5464B38C,DNS_004,JMD365,BILLABLE,2024-09-16,2024-09-27,0,100.0,1,,,,,
5D77D880-0959-11F0-B254-EBF93A50D4F8,KLZ_001,JMG207,PROPOSED,2024-11-15,2024-11-28,0,25.0,1,,,,,
57C5FC10-741A-11F0-A60B-472C5464B38C,DNS_004,JMG97,BILLABLE,2024-10-07,2024-12-31,0,100.0,1,,,,,
404BF7A0-6C3D-11EF-BBB3-B54D69F0E59D,JMG_211,JMD123,BILLABLE,2024-07-31,2024-09-13,0,12.5,1,,,,,
5D78E9F0-0959-11F0-B254-EBF93A50D4F8,KLZ_001,JMG22,PROPOSED,2024-11-15,2024-11-28,0,12.5,1,,,,,
57C7A9C0-741A-11F0-A60B-472C5464B38C,DNS_004,JMG189,BILLABLE,2024-10-21,2024-12-31,0,100.0,1,,,,,
5D795F20-0959-11F0-B254-EBF93A50D4F8,KLZ_001,JMG239,PENDING,2024-11-11,2024-11-28,0,100.0,1,,,,,
5D79AD40-0959-11F0-B254-EBF93A50D4F8,KLZ_001,JMG307,BILLABLE,2025-02-10,2025-03-28,0,100.0,1,,,,,
57CA68E0-741A-11F0-A60B-472C5464B38C,DNS_004,JMD275,BILLABLE,2024-12-30,2025-01-03,0,25.0,1,,,,,
58030F70-F291-11EF-8A95-2F84DC2D350C,RCL_001,JMD203,BILLABLE,2025-02-17,2025-02-28,0,100.0,1,,,,,
58C807B2-352F-11E9-88EA-1B018742A2B4,SGP_001,JML-034,BILLABLE,2019-02-01,2019-05-31,0,87.5,1,,,,,
5D7CD180-BBFB-11ED-A31F-1396E4D2780A,SOV_010,JMG116,BILLABLE,2022-11-01,2023-03-10,0,100.0,1,,,,,
404D3020-6C3D-11EF-BBB3-B54D69F0E59D,JMG_211,JMD210,BILLABLE,2024-07-31,2024-09-13,0,12.5,1,,,,,
58CEE8B0-AA61-11F0-A3BB-8D9672797702,CNS_003,JMG77,BILLABLE,2025-04-14,2025-04-25,0,12.5,1,,,,,
5D7E7F30-BBFB-11ED-A31F-1396E4D2780A,SOV_010,JMG53,BILLABLE,2022-11-01,2023-03-10,0,50.0,1,,,,,
40504500-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD22,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5D8033E0-A185-11EF-986C-DF26E6F32A0D,TNT_001,JMD113,BILLABLE,2024-10-07,2024-10-28,0,100.0,1,,,,,
5DAFB390-54BE-11EF-A357-85CF7EACC54F,CHV_006,JMG87,BILLABLE,2024-07-01,2024-08-09,0,25.0,1,,,,,
4052B600-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD156,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DC57AB0-1CDC-11EE-84B0-E535380CAE82,HGC_050,JMG44,BILLABLE,2023-06-05,2023-06-08,0,100.0,1,,,,,
405463B0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD166,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
4055EA50-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG306,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
40565F80-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG307,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DC63E00-1CDC-11EE-84B0-E535380CAE82,HGC_050,JMG44,BILLABLE,2023-07-06,2023-07-07,0,25.0,1,,,,,
5DC6DA40-1CDC-11EE-84B0-E535380CAE82,HGC_050,JMG160,BILLABLE,2023-07-06,2023-07-07,0,50.0,1,,,,,
5DC74F70-1CDC-11EE-84B0-E535380CAE82,HGC_050,JMG160,PENDING,2023-06-05,2023-06-08,0,100.0,1,,,,,
405770F0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG300,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DCA1471-A5CF-11EB-B3F9-AF5FBBAAAB36,CNC_002,JMD51,BILLABLE,2021-02-15,2021-04-02,0,50.0,1,,,,,
40585B50-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG313,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DCA3B80-A5CF-11EB-B3F9-AF5FBBAAAB36,CNC_002,JMD45,BILLABLE,2021-02-15,2021-04-02,0,37.5,1,,,,,
40591EA0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG232,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
405993D0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMU004,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DCA3B82-A5CF-11EB-B3F9-AF5FBBAAAB36,CNC_002,JMD42,BILLABLE,2021-01-04,2021-04-02,0,75.0,1,,,,,
405AA540-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD178,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DF17920-CE70-11EF-B515-8B2F1CB9F35B,ABC_001,JMD41,BILLABLE,2024-12-12,2025-01-10,0,62.5,1,,,,,
405AF360-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD179,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
405C7A00-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD8888,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
405CEF30-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD306,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
405E27B0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD265,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
405F6030-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD270,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
40629480-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD230,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DF5E5F0-CE70-11EF-B515-8B2F1CB9F35B,ABC_001,JMG220,BILLABLE,2024-09-08,2024-11-28,0,12.5,1,,,,,
40699960-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG180,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DF63410-CE70-11EF-B515-8B2F1CB9F35B,ABC_001,JMD267,BILLABLE,2024-09-24,2024-12-05,0,100.0,1,,,,,
4069E780-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD195,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DF856F0-CE70-11EF-B515-8B2F1CB9F35B,ABC_001,JMG73,BILLABLE,2024-11-03,2024-11-21,0,25.0,1,,,,,
406A35A0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD198,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5DFA2BB0-CE70-11EF-B515-8B2F1CB9F35B,ABC_001,JMD123,BILLABLE,2024-12-09,2024-12-31,0,87.5,1,,,,,
406A83C0-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMD185,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
5E1F85B0-B980-11ED-A31F-1396E4D2780A,WPT_002,JMD129,BILLABLE,2022-12-19,2023-02-24,0,50.0,1,,,,,
406B6E20-2045-11F0-B506-A9DB0A00D5A2,BAU_007,JMG150,BILLABLE,2022-09-05,2030-12-31,1,100.0,1,,,,,
58D01990-E4E9-11EE-9AD7-91DE81D27A92,RLD_006,JMD181,BILLABLE,2023-06-01,2023-10-02,0,12.5,1,,,,,
5E207010-B980-11ED-A31F-1396E4D2780A,WPT_002,JMD183,BILLABLE,2022-12-19,2023-02-24,0,100.0,1,,,,,
