pulse_surrogate_key,employee_id,manager_id,project_id,week_start_date,week_end_date,hours_logged_that_week,q1_inspired_motivated,q2_valued_supported,q3_feedback_growth,q4_cdm_guidance,q5_workload_sustainable,progress_pct,status,submitted_on,created_at,updated_at,data_loaded_at
a4c9821aba0b4998a925a2f83d8ed606,EMP166,EMP937,CLIENT_9_198,18-05-2026,24-05-2026,40.0,3,3,3,3,3,100,SUBMITTED,27-05-2026,27-05-2026,27-05-2026,27-05-2026
2142162325154f2e92836ed2863d5aa0,EMP166,EMP667,CLIENT_9_198,25-05-2026,31-05-2026,40.0,3,3,3,3,3,100,SUBMITTED,01-06-2026,01-06-2026,01-06-2026,01-06-2026
31e10ffa2835477d84cfa1b1b79c7ed5,EMP166,EMP667,CLIENT_9_198,01-06-2026,07-06-2026,40.0,4,2,3,3,4,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
a68b531eaa7c4b04b9c1945a64bd59ce,EMP166,EMP648,CLIENT_127_034,08-06-2026,14-06-2026,40.0,4,4,3,3,3,100,SUBMITTED,17-06-2026,17-06-2026,17-06-2026,17-06-2026
9e647d6850774c3e945cf6df69dccf32,EMP166,EMP667,CLIENT_156_003,15-06-2026,21-06-2026,29.5,4,3,4,3,3,100,SUBMITTED,22-06-2026,22-06-2026,22-06-2026,22-06-2026
8cabcd7dc2f241a48788b97ab32536a6,EMP167,EMP557,CLIENT_169_005,29-12-2025,04-01-2026,16.0,4,2,4,3,3,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
9c01bdb5f3484d858981bd36c91866b8,EMP167,EMP557,CLIENT_169_005,05-01-2026,11-01-2026,41.0,2,3,1,2,4,100,SUBMITTED,13-01-2026,13-01-2026,13-01-2026,13-01-2026
048482b96d7e41758431b28e6f112030,EMP167,EMP46,CLIENT_169_005,12-01-2026,18-01-2026,43.0,3,3,1,3,3,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
db96b4e46de94da39ea3eba5fe346c7e,EMP167,EMP46,CLIENT_127_006,19-01-2026,25-01-2026,40.0,4,3,2,2,3,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
307db84632f84255955b546957209dc2,EMP167,EMP167,CLIENT_113_003,26-01-2026,01-02-2026,46.0,1,3,4,4,4,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
2dab9a7edb214e169a38d5bbea4fccef,EMP167,EMP167,CLIENT_113_003,02-02-2026,08-02-2026,45.0,2,1,3,3,3,100,SUBMITTED,10-02-2026,10-02-2026,10-02-2026,10-02-2026
399e16b8f3cc446d8ccf9659c3ee84be,EMP167,EMP167,CLIENT_169_005,09-02-2026,15-02-2026,45.0,3,3,4,3,2,100,SUBMITTED,16-02-2026,16-02-2026,16-02-2026,16-02-2026
832dc123ad66480dba3809bdbcee6063,EMP167,EMP167,CLIENT_169_005,16-02-2026,22-02-2026,46.0,3,1,3,3,3,100,SUBMITTED,23-02-2026,23-02-2026,23-02-2026,23-02-2026
4f383082914e4d0d94554e1844f24d7a,EMP167,EMP215,CLIENT_395_001,23-02-2026,01-03-2026,41.0,4,2,1,3,2,100,SUBMITTED,02-03-2026,02-03-2026,02-03-2026,02-03-2026
7897fa77cd6f4128a74d3b4190a94394,EMP167,EMP215,CLIENT_395_001,02-03-2026,08-03-2026,41.5,3,2,4,4,3,100,SUBMITTED,11-03-2026,11-03-2026,11-03-2026,11-03-2026
5bf2972a402f4358a0ce70c04090c220,EMP167,EMP167,CLIENT_395_001,09-03-2026,15-03-2026,40.5,4,3,4,3,2,100,SUBMITTED,16-03-2026,16-03-2026,16-03-2026,16-03-2026
d9fe1e02e2e84c17b5c1a91a08f45cb6,EMP167,EMP167,CLIENT_75_003,16-03-2026,22-03-2026,40.0,1,4,3,4,4,100,SUBMITTED,23-03-2026,23-03-2026,23-03-2026,23-03-2026
09809008095746a4a4dd678b4f21bde2,EMP167,EMP167,CLIENT_75_003,23-03-2026,29-03-2026,41.0,3,3,4,4,2,100,SUBMITTED,30-03-2026,30-03-2026,30-03-2026,30-03-2026
df68f422a8034f589f31faef2bac7fa0,EMP167,EMP215,CLIENT_395_001,30-03-2026,05-04-2026,43.0,4,3,3,2,4,100,SUBMITTED,06-04-2026,06-04-2026,06-04-2026,06-04-2026
739cc56b2fa34e589ef06af14e9bc7d5,EMP167,EMP167,CLIENT_75_003,06-04-2026,12-04-2026,42.0,3,4,2,3,1,100,SUBMITTED,15-04-2026,15-04-2026,15-04-2026,15-04-2026
2b68e7686f4142d6be5855a7a9c316b6,EMP167,EMP260,CLIENT_395_001,13-04-2026,19-04-2026,41.55,1,2,4,4,1,100,SUBMITTED,20-04-2026,20-04-2026,20-04-2026,20-04-2026
cbc5ab1eeb1e498793388af58909db0b,EMP167,EMP215,CLIENT_395_001,20-04-2026,26-04-2026,41.0,4,3,3,3,1,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
9b4bce095750465c93b85cbd7b03d31a,EMP167,EMP167,CLIENT_169_005,27-04-2026,03-05-2026,40.0,1,2,3,2,3,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
2138d7eae2924447af02f783c05b0303,EMP167,EMP167,CLIENT_169_005,04-05-2026,10-05-2026,40.45,3,4,2,2,2,100,SUBMITTED,13-05-2026,13-05-2026,13-05-2026,13-05-2026
bbcabcf24fe14ea4b386666ee36b7038,EMP167,EMP167,CLIENT_75_003,11-05-2026,17-05-2026,43.0,1,4,4,3,3,100,SUBMITTED,18-05-2026,18-05-2026,18-05-2026,18-05-2026
a3c4fed31c07472eacc210a0a1e29900,EMP167,EMP167,CLIENT_169_006,18-05-2026,24-05-2026,41.0,4,3,1,2,3,100,SUBMITTED,27-05-2026,27-05-2026,27-05-2026,27-05-2026
2e4cc8837f8c4a8b84fd12a70fa48cd6,EMP167,EMP301,CLIENT_9_271,25-05-2026,31-05-2026,42.5,3,3,3,2,2,100,SUBMITTED,02-06-2026,02-06-2026,02-06-2026,02-06-2026
668c20b9f7ff4bd28dad530b5f4961bc,EMP167,EMP167,CLIENT_169_006,01-06-2026,07-06-2026,40.0,3,3,3,2,3,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
6306ecbd265543a5ba9926a35d9c76ae,EMP167,EMP231,CLIENT_75_005,08-06-2026,14-06-2026,40.0,4,4,2,3,3,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
0b03646849424eb8b90973c9a940e573,EMP169,EMP301,CLIENT_127_002,01-06-2026,07-06-2026,25.0,3,2,3,3,4,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
6741362eca294abb8c9183058a600a0e,EMP169,EMP301,CLIENT_127_002,08-06-2026,14-06-2026,8.0,4,3,4,4,3,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
9d54e29f522547ed8b106a9668cda4be,EMP17,EMP301,CLIENT_127_028,01-06-2026,07-06-2026,40.1,3,3,3,1,3,100,SUBMITTED,09-06-2026,09-06-2026,09-06-2026,09-06-2026
f790f28c363f4caaaf07c799a1ad5945,EMP17,EMP301,CLIENT_127_002,08-06-2026,14-06-2026,32.7,4,3,3,4,1,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
d6b042eb0d61409786259b3fc7d88ac1,EMP171,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,2,3,3,2,1,100,SUBMITTED,05-01-2026,05-01-2026,05-01-2026,05-01-2026
bb4622e826a343f3804f8f6b891af080,EMP171,EMP194,CLIENT_211_006,05-01-2026,11-01-2026,49.0,4,3,3,3,3,100,SUBMITTED,13-01-2026,13-01-2026,13-01-2026,13-01-2026
4205101c1b5f4a54b037305762d11f82,EMP171,EMP46,CLIENT_127_006,12-01-2026,18-01-2026,40.5,3,2,2,3,2,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
4e6658d1e091478a93e3069594cc76f8,EMP171,EMP194,CLIENT_211_006,19-01-2026,25-01-2026,40.5,1,2,2,1,4,100,SUBMITTED,27-01-2026,27-01-2026,27-01-2026,27-01-2026
7019ca7c5e7b4360a911b9875101efdf,EMP171,EMP46,CLIENT_211_006,26-01-2026,01-02-2026,42.0,3,3,1,1,2,100,SUBMITTED,04-02-2026,04-02-2026,04-02-2026,04-02-2026
8a030e70dcad41858cdca2281a63f4ee,EMP171,EMP194,CLIENT_211_006,02-02-2026,08-02-2026,41.0,4,3,1,1,2,100,SUBMITTED,09-02-2026,09-02-2026,09-02-2026,09-02-2026
f5ce7c7bb45b4817a2245967cac9a179,EMP171,EMP194,CLIENT_211_006,09-02-2026,15-02-2026,40.0,4,2,3,3,2,100,SUBMITTED,17-02-2026,17-02-2026,17-02-2026,17-02-2026
a38590d011314320837e6f5be5b4b1c2,EMP171,EMP194,CLIENT_211_006,16-02-2026,22-02-2026,40.0,2,3,2,3,4,100,SUBMITTED,25-02-2026,25-02-2026,25-02-2026,25-02-2026
8b92504bde264ab09f7dee8550a02d35,EMP171,EMP194,CLIENT_211_006,23-02-2026,01-03-2026,42.0,3,3,2,4,4,100,SUBMITTED,02-03-2026,02-03-2026,02-03-2026,02-03-2026
41be1474663b43a5a57279122ab5b708,EMP171,EMP194,CLIENT_211_006,02-03-2026,08-03-2026,42.0,3,2,3,3,3,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
71e04e7d384e48519cb131fc41a5d9c1,EMP171,EMP194,CLIENT_211_006,09-03-2026,15-03-2026,40.0,3,2,3,2,3,100,SUBMITTED,17-03-2026,17-03-2026,17-03-2026,17-03-2026
e86e4e3782c04f52bb665d8c4495b55d,EMP171,EMP194,CLIENT_211_006,16-03-2026,22-03-2026,40.0,3,3,4,4,1,100,SUBMITTED,24-03-2026,24-03-2026,24-03-2026,24-03-2026
801734c1f0a04bcf800e575a202fe422,EMP171,EMP301,CLIENT_211_006,23-03-2026,29-03-2026,41.8,3,2,1,3,3,100,SUBMITTED,31-03-2026,31-03-2026,31-03-2026,31-03-2026
71dfc5f1429a45cab958324ef9146bc9,EMP171,EMP194,CLIENT_211_006,30-03-2026,05-04-2026,43.0,4,3,3,4,4,100,SUBMITTED,08-04-2026,08-04-2026,08-04-2026,08-04-2026
bcc664395366443e91140424ac39b3cc,EMP171,EMP397,CLIENT_138_002,06-04-2026,12-04-2026,40.0,1,3,3,4,3,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
43c2db37009243989886db0685685515,EMP171,EMP397,CLIENT_138_002,13-04-2026,19-04-2026,42.5,4,2,3,4,4,100,SUBMITTED,21-04-2026,21-04-2026,21-04-2026,21-04-2026
944ca62951624e2982d954afdb111361,EMP171,EMP397,CLIENT_138_002,20-04-2026,26-04-2026,40.5,3,4,3,4,4,100,SUBMITTED,29-04-2026,29-04-2026,29-04-2026,29-04-2026
7a79faca4cc947d3a4aeae1b34d6e081,EMP171,EMP46,CLIENT_138_002,27-04-2026,03-05-2026,41.5,4,3,1,3,1,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
e642803e0aed43e585ef3b1a364a62ee,EMP171,EMP397,CLIENT_138_002,04-05-2026,10-05-2026,48.5,3,3,4,1,2,100,SUBMITTED,11-05-2026,11-05-2026,11-05-2026,11-05-2026
520496caa7b24ef88d0cc271ed39e154,EMP171,EMP397,CLIENT_138_002,11-05-2026,17-05-2026,41.5,1,3,2,3,4,100,SUBMITTED,20-05-2026,20-05-2026,20-05-2026,20-05-2026
b84ee0a5af2e405a827001a62c65c345,EMP171,EMP397,CLIENT_138_002,18-05-2026,24-05-2026,44.0,1,3,3,2,3,100,SUBMITTED,25-05-2026,25-05-2026,25-05-2026,25-05-2026
1f477eb904954ad796eb92e67e5d4b29,EMP171,EMP397,CLIENT_138_002,25-05-2026,31-05-2026,40.5,1,3,2,3,4,100,SUBMITTED,02-06-2026,02-06-2026,02-06-2026,02-06-2026
d609e088b1db4629a030a1c9a42f6b5b,EMP171,EMP397,CLIENT_138_002,01-06-2026,07-06-2026,40.8,1,1,3,3,2,100,SUBMITTED,09-06-2026,09-06-2026,09-06-2026,09-06-2026
eafc48ef2d004dcfad17e235e74ec671,EMP171,EMP397,CLIENT_138_002,08-06-2026,14-06-2026,41.0,3,1,3,2,2,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
99cdb1b7d0d8433aa799895d4c1becec,EMP172,EMP596,CLIENT_308_007,29-12-2025,04-01-2026,18.0,3,2,4,4,1,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
98164d69b5b34ba4bdae0840960c63bc,EMP172,EMP596,CLIENT_308_007,05-01-2026,11-01-2026,50.0,3,3,3,3,4,100,SUBMITTED,14-01-2026,14-01-2026,14-01-2026,14-01-2026
5c243510f676404ba15b98c526c30f48,EMP172,EMP596,CLIENT_308_007,12-01-2026,18-01-2026,50.0,1,4,2,4,3,100,SUBMITTED,20-01-2026,20-01-2026,20-01-2026,20-01-2026
125362cb05574fdcad8f594866d95b4b,EMP172,EMP596,CLIENT_308_007,19-01-2026,25-01-2026,50.0,3,4,2,1,1,100,SUBMITTED,27-01-2026,27-01-2026,27-01-2026,27-01-2026
11803d7e6f9c4e20ab7267a345349763,EMP172,EMP46,CLIENT_127_006,26-01-2026,01-02-2026,45.5,1,3,1,4,4,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
54a3d54c52694a7595aefa9627d06c15,EMP172,EMP5,CLIENT_303_001,02-02-2026,08-02-2026,47.5,3,4,4,4,4,100,SUBMITTED,11-02-2026,11-02-2026,11-02-2026,11-02-2026
315c251d4ed4449399d1319b79025aa8,EMP172,EMP5,CLIENT_303_001,09-02-2026,15-02-2026,43.0,3,2,3,2,2,100,SUBMITTED,17-02-2026,17-02-2026,17-02-2026,17-02-2026
5f1ba7914318400a8480b16addfcf11e,EMP172,EMP5,CLIENT_303_001,16-02-2026,22-02-2026,50.5,4,4,3,4,3,100,SUBMITTED,24-02-2026,24-02-2026,24-02-2026,24-02-2026
afbcfa05d99d4627a7ade145d8dd879f,EMP172,EMP301,CLIENT_24_002,23-02-2026,01-03-2026,50.0,3,4,3,4,1,100,SUBMITTED,02-03-2026,02-03-2026,02-03-2026,02-03-2026
da233886f67a4c7b9b7b6f879881a7f4,EMP172,EMP5,CLIENT_303_001,02-03-2026,08-03-2026,47.5,3,4,4,2,3,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
6135aba5e3fa4abebb149fd737267289,EMP172,EMP5,CLIENT_303_001,09-03-2026,15-03-2026,52.5,3,3,3,4,2,100,SUBMITTED,18-03-2026,18-03-2026,18-03-2026,18-03-2026
9b321d3310dc4aefaf945e84d1a7b4de,EMP172,EMP5,CLIENT_303_001,16-03-2026,22-03-2026,48.0,4,3,4,2,1,100,SUBMITTED,25-03-2026,25-03-2026,25-03-2026,25-03-2026
a87a294d14864179a7b4435862c71e25,EMP172,EMP438,CLIENT_24_002,23-03-2026,29-03-2026,46.0,4,3,2,2,3,100,SUBMITTED,01-04-2026,01-04-2026,01-04-2026,01-04-2026
3361eed6e1d84208a387aa0444d7d20c,EMP172,EMP46,CLIENT_24_002,30-03-2026,05-04-2026,44.0,3,4,3,3,3,100,SUBMITTED,06-04-2026,06-04-2026,06-04-2026,06-04-2026
ff350d4d178e4ec4a2364c7592c09b64,EMP172,EMP5,CLIENT_303_001,06-04-2026,12-04-2026,44.0,2,2,1,3,4,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
12a2163cd0ef47ca8c0659f58eebaa47,EMP172,EMP5,CLIENT_303_001,13-04-2026,19-04-2026,48.5,4,4,4,2,3,100,SUBMITTED,20-04-2026,20-04-2026,20-04-2026,20-04-2026
1aa49e327c864e57b59f6ce7136aed90,EMP172,EMP5,CLIENT_303_001,20-04-2026,26-04-2026,47.0,4,2,2,2,4,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
1bd4f375f46549a78de82a62dc2a651e,EMP172,EMP438,CLIENT_24_002,27-04-2026,03-05-2026,50.5,4,3,2,3,3,100,SUBMITTED,06-05-2026,06-05-2026,06-05-2026,06-05-2026
7d08caccf9634c6886b10a5547fdcaa9,EMP172,EMP5,CLIENT_303_001,04-05-2026,10-05-2026,45.0,4,3,1,4,4,100,SUBMITTED,12-05-2026,12-05-2026,12-05-2026,12-05-2026
1b3b8d84ab4a4eee8c8db0036b976e7f,EMP172,EMP301,CLIENT_24_002,11-05-2026,17-05-2026,47.5,3,4,3,4,4,100,SUBMITTED,18-05-2026,18-05-2026,18-05-2026,18-05-2026
c5491a494efe452cb26e5cc7fa57e584,EMP172,EMP301,CLIENT_24_002,18-05-2026,24-05-2026,45.5,4,2,3,3,4,100,SUBMITTED,25-05-2026,25-05-2026,25-05-2026,25-05-2026
d52842bbd4e14e3f99a5f5c67e217fa8,EMP172,EMP301,CLIENT_24_002,25-05-2026,31-05-2026,43.5,3,2,3,1,2,100,SUBMITTED,03-06-2026,03-06-2026,03-06-2026,03-06-2026
c8da644ad18840ec804e83a644d9f162,EMP172,EMP44,CLIENT_24_002,01-06-2026,07-06-2026,41.5,4,1,3,1,3,100,SUBMITTED,10-06-2026,10-06-2026,10-06-2026,10-06-2026
476987f56a26456e879267adfde28f30,EMP172,EMP438,CLIENT_24_002,08-06-2026,14-06-2026,45.0,1,2,4,4,2,100,SUBMITTED,17-06-2026,17-06-2026,17-06-2026,17-06-2026
70f967f966304f53a62c0b5864226f1b,EMP174,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,4,3,3,4,3,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
ce6624778a114e3fa8ae3f31dab96175,EMP174,EMP91,CLIENT_348_002,05-01-2026,11-01-2026,53.0,3,3,3,3,3,100,SUBMITTED,12-01-2026,12-01-2026,12-01-2026,12-01-2026
8c4e55ea1072423c9e4bcf9ab592d29d,EMP174,EMP882,CLIENT_380_002,12-01-2026,18-01-2026,45.0,4,3,2,4,3,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
2fdec43ef7a34028af2841a6f24e38c2,EMP174,EMP91,CLIENT_380_002,19-01-2026,25-01-2026,47.2,3,4,4,4,4,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
65dc11bbb69e4eec842d0dfbdd88ec5a,EMP174,EMP1015,CLIENT_82_002,26-01-2026,01-02-2026,41.7,3,4,3,1,3,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
3d91bbf7a7f045e285921dd3eb4ad3f0,EMP174,EMP1015,CLIENT_82_002,02-02-2026,08-02-2026,41.0,4,4,3,4,3,100,SUBMITTED,10-02-2026,10-02-2026,10-02-2026,10-02-2026
ae59e1014075467f88ae961556b378a8,EMP174,EMP1015,CLIENT_82_002,09-02-2026,15-02-2026,44.0,3,4,4,3,4,100,SUBMITTED,16-02-2026,16-02-2026,16-02-2026,16-02-2026
796178a3c26a4fe190c55c80dfe2fa3b,EMP174,EMP1015,CLIENT_82_002,16-02-2026,22-02-2026,47.0,4,4,2,1,3,100,SUBMITTED,25-02-2026,25-02-2026,25-02-2026,25-02-2026
4ca58311e215417d9f670babcb958357,EMP174,EMP1015,CLIENT_82_002,23-02-2026,01-03-2026,45.0,3,3,4,4,3,100,SUBMITTED,02-03-2026,02-03-2026,02-03-2026,02-03-2026
1eea48c057be4da1ad0915dfa767d2f7,EMP174,EMP46,CLIENT_127_006,02-03-2026,08-03-2026,40.0,4,3,2,4,1,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
8517b06e2a6d437689e143da52358a2b,EMP174,EMP46,CLIENT_127_006,09-03-2026,15-03-2026,40.0,4,4,3,3,4,100,SUBMITTED,18-03-2026,18-03-2026,18-03-2026,18-03-2026
91ef84b71e884a91a87087a0d9dd1a9d,EMP174,EMP161,CLIENT_157_002,16-03-2026,22-03-2026,43.0,4,3,4,3,4,100,SUBMITTED,23-03-2026,23-03-2026,23-03-2026,23-03-2026
e6a60a4bc37a4aacad1197e8ad899f46,EMP174,EMP161,CLIENT_157_002,23-03-2026,29-03-2026,41.0,3,4,3,2,4,100,SUBMITTED,31-03-2026,31-03-2026,31-03-2026,31-03-2026
ce3fb3306e6d442291d47a4bd0c16bf1,EMP174,EMP1015,CLIENT_82_002,30-03-2026,05-04-2026,40.0,4,2,4,4,3,100,SUBMITTED,08-04-2026,08-04-2026,08-04-2026,08-04-2026
f7f499585ef64f79b885185ccf145702,EMP174,EMP249,CLIENT_23_016,06-04-2026,12-04-2026,42.0,3,3,4,2,3,100,SUBMITTED,14-04-2026,14-04-2026,14-04-2026,14-04-2026
617a3b0e4a014287aaf5ca79c7425148,EMP174,EMP1015,CLIENT_82_002,13-04-2026,19-04-2026,41.0,3,4,2,4,3,100,SUBMITTED,22-04-2026,22-04-2026,22-04-2026,22-04-2026
37adb933ef8948df994d8bf577164119,EMP174,EMP249,CLIENT_23_016,20-04-2026,26-04-2026,41.0,3,4,3,3,4,100,SUBMITTED,29-04-2026,29-04-2026,29-04-2026,29-04-2026
4df94e96416745898d9ab6416f0d6aef,EMP174,EMP1015,CLIENT_23_015,27-04-2026,03-05-2026,40.0,3,4,3,4,2,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
1c5a4a3c356d49a6bb4e5e0a0acddb78,EMP174,EMP166,CLIENT_9_213,04-05-2026,10-05-2026,43.0,4,3,3,3,2,100,SUBMITTED,12-05-2026,12-05-2026,12-05-2026,12-05-2026
a9df5278b6634f7590e43926eb2f170d,EMP174,EMP301,CLIENT_23_015,11-05-2026,17-05-2026,40.0,2,4,3,3,3,100,SUBMITTED,19-05-2026,19-05-2026,19-05-2026,19-05-2026
0d1e003a9d2b4a93b682cb00eef8ad65,EMP174,EMP676,CLIENT_9_192,18-05-2026,24-05-2026,40.0,2,1,4,2,4,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
b1b6d37e1c2d48e79f5fae8c36986575,EMP174,EMP301,CLIENT_9_198,25-05-2026,31-05-2026,37.5,2,3,3,4,3,100,SUBMITTED,03-06-2026,03-06-2026,03-06-2026,03-06-2026
4cc5d8933be04d50a12d0179d0919a02,EMP174,EMP667,CLIENT_9_198,01-06-2026,07-06-2026,40.0,3,3,3,2,3,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
12d7a93242524cb0baf8e8b14a2c9b96,EMP174,EMP166,CLIENT_9_198,08-06-2026,14-06-2026,38.0,3,2,4,3,4,100,SUBMITTED,17-06-2026,17-06-2026,17-06-2026,17-06-2026
7d80ee4649184d3eab1b3bc725f79923,EMP179,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,3,4,3,3,4,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
bda401efacd34cc0b103879355e051e6,EMP179,EMP233,CLIENT_19_003,05-01-2026,11-01-2026,51.0,3,3,4,4,4,100,SUBMITTED,14-01-2026,14-01-2026,14-01-2026,14-01-2026
f9ae28cb885c43368c4a6638383854e6,EMP179,EMP233,CLIENT_414_,12-01-2026,18-01-2026,59.0,2,3,3,2,3,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
bd2225c8232946d18bab4f1a9d7151ab,EMP179,EMP233,CLIENT_414_,19-01-2026,25-01-2026,51.0,2,4,3,3,3,100,SUBMITTED,28-01-2026,28-01-2026,28-01-2026,28-01-2026
ec5573ef02ca44268083f07060f95bde,EMP179,EMP233,CLIENT_19_003,26-01-2026,01-02-2026,49.0,3,3,4,3,2,100,SUBMITTED,04-02-2026,04-02-2026,04-02-2026,04-02-2026
751f2e2db88a497b8736d38a95f1f1ad,EMP179,EMP233,CLIENT_19_003,02-02-2026,08-02-2026,44.0,2,4,3,2,2,100,SUBMITTED,10-02-2026,10-02-2026,10-02-2026,10-02-2026
e92678277c33406986f305a633f5ffb4,EMP179,EMP233,CLIENT_414_,09-02-2026,15-02-2026,50.0,3,1,3,4,1,100,SUBMITTED,17-02-2026,17-02-2026,17-02-2026,17-02-2026
5b30b61c8cfa41a688ed01eb938b756b,EMP179,EMP233,CLIENT_19_003,16-02-2026,22-02-2026,60.0,4,4,3,3,3,100,SUBMITTED,25-02-2026,25-02-2026,25-02-2026,25-02-2026
db7e95ef9b7443198c252305c205af6a,EMP179,EMP233,CLIENT_19_003,23-02-2026,01-03-2026,45.0,3,4,4,4,3,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
8dd581aba8b14206897f757e9607f3ef,EMP179,EMP46,CLIENT_127_006,02-03-2026,08-03-2026,40.0,1,3,2,4,4,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
eff6b6ab7cd14e84b434f244614cf8d5,EMP179,EMP46,CLIENT_19_003,09-03-2026,15-03-2026,42.0,2,4,1,2,3,100,SUBMITTED,18-03-2026,18-03-2026,18-03-2026,18-03-2026
48c70b19a8704be79ea82e4920617b07,EMP179,EMP233,CLIENT_19_003,16-03-2026,22-03-2026,40.0,4,3,4,4,4,100,SUBMITTED,23-03-2026,23-03-2026,23-03-2026,23-03-2026
6e101b26e92f462d824b1ef6327400aa,EMP179,EMP233,CLIENT_19_003,23-03-2026,29-03-2026,49.0,3,3,3,3,4,100,SUBMITTED,30-03-2026,30-03-2026,30-03-2026,30-03-2026
24c9211a6a3d4ce8b52f4a6812ab3ac6,EMP179,EMP46,CLIENT_19_003,30-03-2026,05-04-2026,43.0,4,1,3,2,4,100,SUBMITTED,06-04-2026,06-04-2026,06-04-2026,06-04-2026
9abc06d130344e7880455f5811d93b5f,EMP179,EMP233,CLIENT_19_003,06-04-2026,12-04-2026,44.0,3,4,3,1,2,100,SUBMITTED,14-04-2026,14-04-2026,14-04-2026,14-04-2026
82dc13e95de24e2483495a90df123a38,EMP179,EMP233,CLIENT_19_003,13-04-2026,19-04-2026,47.0,3,3,3,3,2,100,SUBMITTED,21-04-2026,21-04-2026,21-04-2026,21-04-2026
bba05059c97c4f16a8eeadd41476aca2,EMP179,EMP233,CLIENT_19_003,20-04-2026,26-04-2026,57.0,2,1,3,3,4,100,SUBMITTED,28-04-2026,28-04-2026,28-04-2026,28-04-2026
95182ffdbe3d45cf8cd8bd34ddc4ee97,EMP179,EMP68,CLIENT_116_001,27-04-2026,03-05-2026,63.0,2,2,4,2,3,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
7440067378e54882807f6ab3273c7351,EMP179,EMP46,CLIENT_116_001,04-05-2026,10-05-2026,48.0,4,4,3,1,3,100,SUBMITTED,11-05-2026,11-05-2026,11-05-2026,11-05-2026
da0eac4e7533450e850dc89fda8fcdad,EMP179,EMP195,CLIENT_116_001,11-05-2026,17-05-2026,57.0,3,3,3,3,3,100,SUBMITTED,18-05-2026,18-05-2026,18-05-2026,18-05-2026
3ea6786b55624d939bdceeddb4ebd293,EMP179,EMP195,CLIENT_116_001,18-05-2026,24-05-2026,48.0,4,3,1,3,3,100,SUBMITTED,25-05-2026,25-05-2026,25-05-2026,25-05-2026
fe1b8cce93154c53ae7359e88c09eb4a,EMP179,EMP46,CLIENT_116_001,25-05-2026,31-05-2026,49.5,1,3,3,4,3,100,SUBMITTED,03-06-2026,03-06-2026,03-06-2026,03-06-2026
d5aa2e7928ac4d9ba0ff5b54f4ad0465,EMP179,EMP195,CLIENT_116_001,01-06-2026,07-06-2026,50.0,3,4,3,1,1,100,SUBMITTED,10-06-2026,10-06-2026,10-06-2026,10-06-2026
